T[C],P[bar],XV(Driesner)[mol],XV(xThermo)[mol],XV(diff)[mol],RhoV(Driesner)[kg/m3],RhoV(xThermo),RhoV(err),HV(Driesner)[J/kg],HV(xThermo),HV(err),XL(Driesner)[mol],XL(xThermo)[mol],XL(diff)[mol],RhoL(Driesner)[kg/m3],RhoL(xThermo),RhoL(err),HL(Driesner)[J/kg],HL(xThermo),HL(err)
1.600000e+02,5.632600e+00,3.053726e-10,3.053726e-10,0.000000e+00,2.954171e+00,2.954171e+00,0.000000e+00,2.762297e+06,2.762297e+06,0.000000e+00,4.042579e-02,4.042579e-02,0.000000e+00,9.967436e+02,9.967043e+02,3.930000e-02,6.188705e+05,6.188705e+05,0.000000e+00
1.600000e+02,5.666602e+00,2.976280e-10,2.976280e-10,0.000000e+00,2.972957e+00,2.972957e+00,0.000000e+00,2.762028e+06,2.762028e+06,0.000000e+00,3.799555e-02,3.799556e-02,-1.000000e-08,9.916697e+02,9.916350e+02,3.470000e-02,6.217444e+05,6.217443e+05,1.000000e-01
1.600000e+02,5.700604e+00,2.886943e-10,2.886944e-10,-1.000000e-16,2.991757e+00,2.991757e+00,0.000000e+00,2.761758e+06,2.761758e+06,0.000000e+00,3.555340e-02,3.555341e-02,-1.000000e-08,9.865426e+02,9.865126e+02,3.000000e-02,6.246881e+05,6.246881e+05,0.000000e+00
1.600000e+02,5.734606e+00,2.785123e-10,2.785124e-10,-1.000000e-16,3.010569e+00,3.010569e+00,0.000000e+00,2.761489e+06,2.761489e+06,0.000000e+00,3.309915e-02,3.309917e-02,-2.000000e-08,9.813604e+02,9.813348e+02,2.560000e-02,6.277050e+05,6.277050e+05,0.000000e+00
1.600000e+02,5.768608e+00,2.670202e-10,2.670203e-10,-1.000000e-16,3.029395e+00,3.029395e+00,0.000000e+00,2.761219e+06,2.761219e+06,0.000000e+00,3.063261e-02,3.063263e-02,-2.000000e-08,9.761209e+02,9.760995e+02,2.140000e-02,6.307986e+05,6.307986e+05,0.000000e+00
1.600000e+02,5.802610e+00,2.541536e-10,2.541538e-10,-2.000000e-16,3.048235e+00,3.048234e+00,1.000000e-06,2.760949e+06,2.760949e+06,0.000000e+00,2.815359e-02,2.815362e-02,-3.000000e-08,9.708215e+02,9.708041e+02,1.740000e-02,6.339726e+05,6.339726e+05,0.000000e+00
1.600000e+02,5.836613e+00,2.398451e-10,2.398449e-10,2.000000e-16,3.067087e+00,3.067087e+00,0.000000e+00,2.760678e+06,2.760678e+06,0.000000e+00,2.566190e-02,2.566186e-02,4.000000e-08,9.654598e+02,9.654457e+02,1.410000e-02,6.372311e+05,6.372312e+05,-1.000000e-01
1.600000e+02,5.870615e+00,2.240243e-10,2.240241e-10,2.000000e-16,3.085953e+00,3.085953e+00,0.000000e+00,2.760407e+06,2.760407e+06,0.000000e+00,2.315732e-02,2.315729e-02,3.000000e-08,9.600326e+02,9.600216e+02,1.100000e-02,6.405785e+05,6.405785e+05,0.000000e+00
1.600000e+02,5.904617e+00,2.066174e-10,2.066172e-10,2.000000e-16,3.104832e+00,3.104832e+00,0.000000e+00,2.760136e+06,2.760136e+06,0.000000e+00,2.063965e-02,2.063963e-02,2.000000e-08,9.545366e+02,9.545282e+02,8.400000e-03,6.440195e+05,6.440195e+05,0.000000e+00
1.600000e+02,5.938619e+00,1.875467e-10,1.875466e-10,1.000000e-16,3.123725e+00,3.123725e+00,0.000000e+00,2.759864e+06,2.759864e+06,0.000000e+00,1.810868e-02,1.810866e-02,2.000000e-08,9.489680e+02,9.489618e+02,6.200000e-03,6.475593e+05,6.475593e+05,0.000000e+00
1.600000e+02,5.972621e+00,1.667306e-10,1.667306e-10,0.000000e+00,3.142631e+00,3.142631e+00,0.000000e+00,2.759592e+06,2.759592e+06,0.000000e+00,1.556418e-02,1.556417e-02,1.000000e-08,9.433225e+02,9.433181e+02,4.400000e-03,6.512034e+05,6.512035e+05,-1.000000e-01
1.600000e+02,6.006623e+00,1.440831e-10,1.440831e-10,0.000000e+00,3.161551e+00,3.161551e+00,0.000000e+00,2.759319e+06,2.759319e+06,0.000000e+00,1.300593e-02,1.300593e-02,0.000000e+00,9.375951e+02,9.375921e+02,3.000000e-03,6.549582e+05,6.549582e+05,0.000000e+00
1.600000e+02,6.040625e+00,1.195133e-10,1.195134e-10,-1.000000e-16,3.180484e+00,3.180484e+00,0.000000e+00,2.759046e+06,2.759046e+06,0.000000e+00,1.043369e-02,1.043370e-02,-1.000000e-08,9.317804e+02,9.317785e+02,1.900000e-03,6.588302e+05,6.588302e+05,0.000000e+00
1.600000e+02,6.074627e+00,9.292505e-11,9.292522e-11,-1.700000e-16,3.199431e+00,3.199431e+00,0.000000e+00,2.758773e+06,2.758773e+06,0.000000e+00,7.847233e-03,7.847249e-03,-1.600000e-08,9.258719e+02,9.258708e+02,1.100000e-03,6.628268e+05,6.628268e+05,0.000000e+00
1.600000e+02,6.108629e+00,6.421657e-11,6.421683e-11,-2.600000e-16,3.218391e+00,3.218391e+00,0.000000e+00,2.758499e+06,2.758499e+06,0.000000e+00,5.246301e-03,5.246324e-03,-2.300000e-08,9.198621e+02,9.198615e+02,6.000000e-04,6.669563e+05,6.669563e+05,0.000000e+00
1.600000e+02,6.142631e+00,3.327982e-11,3.328019e-11,-3.700000e-16,3.237365e+00,3.237365e+00,0.000000e+00,2.758225e+06,2.758225e+06,0.000000e+00,2.630644e-03,2.630675e-03,-3.100000e-08,9.137422e+02,9.137420e+02,2.000000e-04,6.712276e+05,6.712276e+05,0.000000e+00
1.600000e+02,6.176633e+00,0.000000e+00,5.028228e-16,-5.028228e-16,3.256353e+00,3.256353e+00,0.000000e+00,2.757951e+06,2.757951e+06,0.000000e+00,0.000000e+00,3.846060e-08,-3.846060e-08,9.075019e+02,9.075020e+02,-1.000000e-04,6.756508e+05,6.756508e+05,0.000000e+00
1.700000e+02,5.712858e+00,4.140402e-10,4.140402e-10,0.000000e+00,2.916075e+00,2.916075e+00,0.000000e+00,2.784682e+06,2.784682e+06,0.000000e+00,1.189769e-01,1.189769e-01,0.000000e+00,1.141856e+03,1.142257e+03,-4.010000e-01,5.800697e+05,5.800697e+05,0.000000e+00
1.700000e+02,5.756895e+00,4.301814e-10,4.301814e-10,0.000000e+00,2.939633e+00,2.939633e+00,0.000000e+00,2.784370e+06,2.784370e+06,0.000000e+00,1.168510e-01,1.168510e-01,0.000000e+00,1.137932e+03,1.138283e+03,-3.510000e-01,5.817473e+05,5.817473e+05,0.000000e+00
1.700000e+02,5.800932e+00,4.463625e-10,4.463626e-10,-1.000000e-16,2.963210e+00,2.963210e+00,0.000000e+00,2.784057e+06,2.784057e+06,0.000000e+00,1.147169e-01,1.147169e-01,0.000000e+00,1.133981e+03,1.134287e+03,-3.060000e-01,5.834498e+05,5.834498e+05,0.000000e+00
1.700000e+02,5.844969e+00,4.625422e-10,4.625422e-10,0.000000e+00,2.986805e+00,2.986805e+00,0.000000e+00,2.783743e+06,2.783743e+06,0.000000e+00,1.125745e-01,1.125745e-01,0.000000e+00,1.130004e+03,1.130267e+03,-2.630000e-01,5.851776e+05,5.851776e+05,0.000000e+00
1.700000e+02,5.889006e+00,4.786769e-10,4.786769e-10,0.000000e+00,3.010420e+00,3.010420e+00,0.000000e+00,2.783430e+06,2.783430e+06,0.000000e+00,1.104237e-01,1.104237e-01,0.000000e+00,1.125999e+03,1.126223e+03,-2.240000e-01,5.869317e+05,5.869317e+05,0.000000e+00
1.700000e+02,5.933043e+00,4.947214e-10,4.947215e-10,-1.000000e-16,3.034053e+00,3.034053e+00,0.000000e+00,2.783115e+06,2.783115e+06,0.000000e+00,1.082645e-01,1.082645e-01,0.000000e+00,1.121967e+03,1.122155e+03,-1.880000e-01,5.887125e+05,5.887125e+05,0.000000e+00
1.700000e+02,5.977080e+00,5.106285e-10,5.106286e-10,-1.000000e-16,3.057706e+00,3.057706e+00,0.000000e+00,2.782800e+06,2.782800e+06,0.000000e+00,1.060966e-01,1.060966e-01,0.000000e+00,1.117907e+03,1.118062e+03,-1.550000e-01,5.905210e+05,5.905210e+05,0.000000e+00
1.700000e+02,6.021117e+00,5.263491e-10,5.263492e-10,-1.000000e-16,3.081377e+00,3.081377e+00,0.000000e+00,2.782485e+06,2.782485e+06,0.000000e+00,1.039200e-01,1.039200e-01,0.000000e+00,1.113818e+03,1.113943e+03,-1.250000e-01,5.923578e+05,5.923578e+05,0.000000e+00
1.700000e+02,6.065154e+00,5.418323e-10,5.418324e-10,-1.000000e-16,3.105067e+00,3.105068e+00,-1.000000e-06,2.782169e+06,2.782169e+06,0.000000e+00,1.017346e-01,1.017346e-01,0.000000e+00,1.109700e+03,1.109799e+03,-9.900000e-02,5.942237e+05,5.942237e+05,0.000000e+00
1.700000e+02,6.109191e+00,5.570253e-10,5.570255e-10,-2.000000e-16,3.128777e+00,3.128777e+00,0.000000e+00,2.781853e+06,2.781853e+06,0.000000e+00,9.954024e-02,9.954022e-02,2.000000e-08,1.105553e+03,1.105627e+03,-7.400000e-02,5.961196e+05,5.961196e+05,0.000000e+00
1.700000e+02,6.153228e+00,5.718738e-10,5.718740e-10,-2.000000e-16,3.152506e+00,3.152506e+00,0.000000e+00,2.781536e+06,2.781536e+06,0.000000e+00,9.733681e-02,9.733679e-02,2.000000e-08,1.101375e+03,1.101427e+03,-5.200000e-02,5.980463e+05,5.980463e+05,0.000000e+00
1.700000e+02,6.197265e+00,5.863216e-10,5.863218e-10,-2.000000e-16,3.176254e+00,3.176254e+00,0.000000e+00,2.781219e+06,2.781219e+06,0.000000e+00,9.512421e-02,9.512418e-02,3.000000e-08,1.097167e+03,1.097200e+03,-3.300000e-02,6.000047e+05,6.000047e+05,0.000000e+00
1.700000e+02,6.241301e+00,6.003109e-10,6.003108e-10,1.000000e-16,3.200022e+00,3.200021e+00,1.000000e-06,2.780901e+06,2.780901e+06,0.000000e+00,9.290230e-02,9.290232e-02,-2.000000e-08,1.092928e+03,1.092944e+03,-1.600000e-02,6.019958e+05,6.019958e+05,0.000000e+00
1.700000e+02,6.285338e+00,6.137821e-10,6.137820e-10,1.000000e-16,3.223808e+00,3.223808e+00,0.000000e+00,2.780583e+06,2.780583e+06,0.000000e+00,9.067096e-02,9.067098e-02,-2.000000e-08,1.088656e+03,1.088658e+03,-2.000000e-03,6.040205e+05,6.040205e+05,0.000000e+00
1.700000e+02,6.329375e+00,6.266742e-10,6.266741e-10,1.000000e-16,3.247615e+00,3.247615e+00,0.000000e+00,2.780264e+06,2.780264e+06,0.000000e+00,8.843006e-02,8.843008e-02,-2.000000e-08,1.084353e+03,1.084341e+03,1.200000e-02,6.060799e+05,6.060799e+05,0.000000e+00
1.700000e+02,6.373412e+00,6.389242e-10,6.389241e-10,1.000000e-16,3.271441e+00,3.271440e+00,1.000000e-06,2.779945e+06,2.779945e+06,0.000000e+00,8.617948e-02,8.617949e-02,-1.000000e-08,1.080015e+03,1.079994e+03,2.100000e-02,6.081750e+05,6.081750e+05,0.000000e+00
1.700000e+02,6.417449e+00,6.504679e-10,6.504678e-10,1.000000e-16,3.295286e+00,3.295286e+00,0.000000e+00,2.779625e+06,2.779625e+06,0.000000e+00,8.391907e-02,8.391908e-02,-1.000000e-08,1.075644e+03,1.075614e+03,3.000000e-02,6.103071e+05,6.103070e+05,1.000000e-01
1.700000e+02,6.461486e+00,6.612391e-10,6.612390e-10,1.000000e-16,3.319151e+00,3.319151e+00,0.000000e+00,2.779305e+06,2.779305e+06,0.000000e+00,8.164869e-02,8.164871e-02,-2.000000e-08,1.071238e+03,1.071202e+03,3.600000e-02,6.124771e+05,6.124771e+05,0.000000e+00
1.700000e+02,6.505523e+00,6.711701e-10,6.711700e-10,1.000000e-16,3.343036e+00,3.343036e+00,0.000000e+00,2.778984e+06,2.778984e+06,0.000000e+00,7.936822e-02,7.936823e-02,-1.000000e-08,1.066797e+03,1.066755e+03,4.200000e-02,6.146865e+05,6.146865e+05,0.000000e+00
1.700000e+02,6.549560e+00,6.801914e-10,6.801913e-10,1.000000e-16,3.366940e+00,3.366940e+00,0.000000e+00,2.778663e+06,2.778663e+06,0.000000e+00,7.707750e-02,7.707751e-02,-1.000000e-08,1.062319e+03,1.062276e+03,4.300000e-02,6.169364e+05,6.169364e+05,0.000000e+00
1.700000e+02,6.593597e+00,6.882318e-10,6.882318e-10,0.000000e+00,3.390865e+00,3.390865e+00,0.000000e+00,2.778341e+06,2.778341e+06,0.000000e+00,7.477639e-02,7.477640e-02,-1.000000e-08,1.057804e+03,1.057759e+03,4.500000e-02,6.192283e+05,6.192283e+05,0.000000e+00
1.700000e+02,6.637634e+00,6.952183e-10,6.952183e-10,0.000000e+00,3.414809e+00,3.414809e+00,0.000000e+00,2.778019e+06,2.778019e+06,0.000000e+00,7.246474e-02,7.246474e-02,0.000000e+00,1.053251e+03,1.053204e+03,4.700000e-02,6.215636e+05,6.215636e+05,0.000000e+00
1.700000e+02,6.681671e+00,7.010761e-10,7.010761e-10,0.000000e+00,3.438773e+00,3.438773e+00,0.000000e+00,2.777696e+06,2.777696e+06,0.000000e+00,7.014239e-02,7.014239e-02,0.000000e+00,1.048659e+03,1.048610e+03,4.900000e-02,6.239438e+05,6.239438e+05,0.000000e+00
1.700000e+02,6.725708e+00,7.057281e-10,7.057281e-10,0.000000e+00,3.462758e+00,3.462758e+00,0.000000e+00,2.777373e+06,2.777373e+06,0.000000e+00,6.780918e-02,6.780918e-02,0.000000e+00,1.044027e+03,1.043977e+03,5.000000e-02,6.263705e+05,6.263705e+05,0.000000e+00
1.700000e+02,6.769745e+00,7.090953e-10,7.090953e-10,0.000000e+00,3.486762e+00,3.486762e+00,0.000000e+00,2.777050e+06,2.777050e+06,0.000000e+00,6.546495e-02,6.546495e-02,0.000000e+00,1.039353e+03,1.039303e+03,5.000000e-02,6.288453e+05,6.288453e+05,0.000000e+00
1.700000e+02,6.813782e+00,7.110965e-10,7.110965e-10,0.000000e+00,3.510787e+00,3.510787e+00,0.000000e+00,2.776725e+06,2.776725e+06,0.000000e+00,6.310954e-02,6.310953e-02,1.000000e-08,1.034637e+03,1.034588e+03,4.900000e-02,6.313701e+05,6.313701e+05,0.000000e+00
1.700000e+02,6.857819e+00,7.116480e-10,7.116480e-10,0.000000e+00,3.534831e+00,3.534831e+00,0.000000e+00,2.776401e+06,2.776401e+06,0.000000e+00,6.074278e-02,6.074277e-02,1.000000e-08,1.029878e+03,1.029829e+03,4.900000e-02,6.339467e+05,6.339467e+05,0.000000e+00
1.700000e+02,6.901856e+00,7.106634e-10,7.106634e-10,0.000000e+00,3.558896e+00,3.558896e+00,0.000000e+00,2.776075e+06,2.776075e+06,0.000000e+00,5.836448e-02,5.836447e-02,1.000000e-08,1.025074e+03,1.025026e+03,4.800000e-02,6.365771e+05,6.365771e+05,0.000000e+00
1.700000e+02,6.945893e+00,7.080538e-10,7.080538e-10,0.000000e+00,3.582982e+00,3.582982e+00,0.000000e+00,2.775750e+06,2.775750e+06,0.000000e+00,5.597448e-02,5.597446e-02,2.000000e-08,1.020225e+03,1.020178e+03,4.700000e-02,6.392634e+05,6.392635e+05,-1.000000e-01
1.700000e+02,6.989930e+00,7.037269e-10,7.037269e-10,0.000000e+00,3.607087e+00,3.607088e+00,-1.000000e-06,2.775423e+06,2.775423e+06,0.000000e+00,5.357258e-02,5.357257e-02,1.000000e-08,1.015328e+03,1.015283e+03,4.500000e-02,6.420079e+05,6.420079e+05,0.000000e+00
1.700000e+02,7.033967e+00,6.975875e-10,6.975874e-10,1.000000e-16,3.631214e+00,3.631214e+00,0.000000e+00,2.775097e+06,2.775097e+06,0.000000e+00,5.115861e-02,5.115859e-02,2.000000e-08,1.010382e+03,1.010340e+03,4.200000e-02,6.448128e+05,6.448129e+05,-1.000000e-01
1.700000e+02,7.078004e+00,6.895364e-10,6.895363e-10,1.000000e-16,3.655360e+00,3.655361e+00,-1.000000e-06,2.774769e+06,2.774769e+06,0.000000e+00,4.873236e-02,4.873234e-02,2.000000e-08,1.005387e+03,1.005347e+03,4.000000e-02,6.476808e+05,6.476808e+05,0.000000e+00
1.700000e+02,7.122041e+00,6.794707e-10,6.794706e-10,1.000000e-16,3.679528e+00,3.679528e+00,0.000000e+00,2.774442e+06,2.774442e+06,0.000000e+00,4.629364e-02,4.629361e-02,3.000000e-08,1.000339e+03,1.000303e+03,3.600000e-02,6.506145e+05,6.506145e+05,0.000000e+00
1.700000e+02,7.166077e+00,6.672833e-10,6.672835e-10,-2.000000e-16,3.703716e+00,3.703716e+00,0.000000e+00,2.774113e+06,2.774113e+06,0.000000e+00,4.384224e-02,4.384226e-02,-2.000000e-08,9.952387e+02,9.952058e+02,3.290000e-02,6.536167e+05,6.536166e+05,1.000000e-01
1.700000e+02,7.210114e+00,6.528623e-10,6.528624e-10,-1.000000e-16,3.727925e+00,3.727925e+00,0.000000e+00,2.773785e+06,2.773785e+06,0.000000e+00,4.137795e-02,4.137797e-02,-2.000000e-08,9.900827e+02,9.900533e+02,2.940000e-02,6.566905e+05,6.566904e+05,1.000000e-01
1.700000e+02,7.254151e+00,6.360905e-10,6.360907e-10,-2.000000e-16,3.752155e+00,3.752154e+00,1.000000e-06,2.773455e+06,2.773455e+06,0.000000e+00,3.890056e-02,3.890058e-02,-2.000000e-08,9.848695e+02,9.848436e+02,2.590000e-02,6.598391e+05,6.598391e+05,0.000000e+00
1.700000e+02,7.298188e+00,6.168454e-10,6.168456e-10,-2.000000e-16,3.776405e+00,3.776405e+00,0.000000e+00,2.773125e+06,2.773125e+06,0.000000e+00,3.640984e-02,3.640986e-02,-2.000000e-08,9.795967e+02,9.795744e+02,2.230000e-02,6.630662e+05,6.630662e+05,0.000000e+00
1.700000e+02,7.342225e+00,5.949982e-10,5.949984e-10,-2.000000e-16,3.800677e+00,3.800676e+00,1.000000e-06,2.772795e+06,2.772795e+06,0.000000e+00,3.390558e-02,3.390560e-02,-2.000000e-08,9.742622e+02,9.742432e+02,1.900000e-02,6.663754e+05,6.663754e+05,0.000000e+00
1.700000e+02,7.386262e+00,5.704134e-10,5.704135e-10,-1.000000e-16,3.824969e+00,3.824969e+00,0.000000e+00,2.772464e+06,2.772464e+06,0.000000e+00,3.138752e-02,3.138754e-02,-2.000000e-08,9.688632e+02,9.688474e+02,1.580000e-02,6.697708e+05,6.697708e+05,0.000000e+00
1.700000e+02,7.430299e+00,5.429480e-10,5.429481e-10,-1.000000e-16,3.849283e+00,3.849283e+00,0.000000e+00,2.772133e+06,2.772133e+06,0.000000e+00,2.885544e-02,2.885546e-02,-2.000000e-08,9.633967e+02,9.633839e+02,1.280000e-02,6.732567e+05,6.732567e+05,0.000000e+00
1.700000e+02,7.474336e+00,5.124511e-10,5.124512e-10,-1.000000e-16,3.873617e+00,3.873617e+00,0.000000e+00,2.771801e+06,2.771801e+06,0.000000e+00,2.630908e-02,2.630909e-02,-1.000000e-08,9.578597e+02,9.578495e+02,1.020000e-02,6.768379e+05,6.768379e+05,0.000000e+00
1.700000e+02,7.518373e+00,4.787628e-10,4.787629e-10,-1.000000e-16,3.897974e+00,3.897973e+00,1.000000e-06,2.771468e+06,2.771468e+06,0.000000e+00,2.374820e-02,2.374820e-02,0.000000e+00,9.522484e+02,9.522405e+02,7.900000e-03,6.805195e+05,6.805195e+05,0.000000e+00
1.700000e+02,7.562410e+00,4.417138e-10,4.417139e-10,-1.000000e-16,3.922351e+00,3.922351e+00,0.000000e+00,2.771135e+06,2.771135e+06,0.000000e+00,2.117251e-02,2.117252e-02,-1.000000e-08,9.465588e+02,9.465528e+02,6.000000e-03,6.843069e+05,6.843069e+05,0.000000e+00
1.700000e+02,7.606447e+00,4.011240e-10,4.011240e-10,0.000000e+00,3.946750e+00,3.946749e+00,1.000000e-06,2.770802e+06,2.770802e+06,0.000000e+00,1.858176e-02,1.858176e-02,0.000000e+00,9.407862e+02,9.407818e+02,4.400000e-03,6.882064e+05,6.882064e+05,0.000000e+00
1.700000e+02,7.650484e+00,3.568017e-10,3.568016e-10,1.000000e-16,3.971170e+00,3.971170e+00,0.000000e+00,2.770468e+06,2.770468e+06,0.000000e+00,1.597566e-02,1.597566e-02,0.000000e+00,9.349256e+02,9.349225e+02,3.100000e-03,6.922244e+05,6.922244e+05,0.000000e+00
1.700000e+02,7.694521e+00,3.085426e-10,3.085425e-10,1.000000e-16,3.995611e+00,3.995611e+00,0.000000e+00,2.770133e+06,2.770133e+06,0.000000e+00,1.335393e-02,1.335393e-02,0.000000e+00,9.289710e+02,9.289688e+02,2.200000e-03,6.963681e+05,6.963681e+05,0.000000e+00
1.700000e+02,7.738558e+00,2.561286e-10,2.561284e-10,2.000000e-16,4.020075e+00,4.020075e+00,0.000000e+00,2.769798e+06,2.769798e+06,0.000000e+00,1.071627e-02,1.071626e-02,1.000000e-08,9.229156e+02,9.229141e+02,1.500000e-03,7.006455e+05,7.006455e+05,0.000000e+00
1.700000e+02,7.782595e+00,1.993264e-10,1.993262e-10,2.000000e-16,4.044559e+00,4.044559e+00,0.000000e+00,2.769462e+06,2.769462e+06,0.000000e+00,8.062364e-03,8.062355e-03,9.000000e-09,9.167515e+02,9.167506e+02,9.000000e-04,7.050654e+05,7.050654e+05,0.000000e+00
1.700000e+02,7.826632e+00,1.378861e-10,1.378859e-10,2.000000e-16,4.069066e+00,4.069066e+00,0.000000e+00,2.769126e+06,2.769126e+06,0.000000e+00,5.391905e-03,5.391893e-03,1.200000e-08,9.104697e+02,9.104692e+02,5.000000e-04,7.096373e+05,7.096374e+05,-1.000000e-01
1.700000e+02,7.870669e+00,7.153993e-11,7.153955e-11,3.800000e-16,4.093594e+00,4.093595e+00,-1.000000e-06,2.768789e+06,2.768789e+06,0.000000e+00,2.704563e-03,2.704548e-03,1.500000e-08,9.040595e+02,9.040592e+02,3.000000e-04,7.143722e+05,7.143722e+05,0.000000e+00
1.700000e+02,7.914706e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.118145e+00,4.118145e+00,0.000000e+00,2.768452e+06,2.768452e+06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.975079e+02,8.975079e+02,0.000000e+00,7.192818e+05,7.192818e+05,0.000000e+00
1.800000e+02,7.211468e+00,8.828598e-10,8.828596e-10,2.000000e-16,3.625293e+00,3.625293e+00,0.000000e+00,2.797422e+06,2.797422e+06,0.000000e+00,1.210297e-01,1.210297e-01,0.000000e+00,1.137784e+03,1.137991e+03,-2.070000e-01,6.113793e+05,6.113793e+05,0.000000e+00
1.800000e+02,7.267624e+00,9.152970e-10,9.152968e-10,2.000000e-16,3.655123e+00,3.655123e+00,0.000000e+00,2.797046e+06,2.797046e+06,0.000000e+00,1.188846e-01,1.188847e-01,-1.000000e-07,1.133816e+03,1.133988e+03,-1.720000e-01,6.131931e+05,6.131931e+05,0.000000e+00
1.800000e+02,7.323780e+00,9.477073e-10,9.477071e-10,2.000000e-16,3.684982e+00,3.684982e+00,0.000000e+00,2.796670e+06,2.796670e+06,0.000000e+00,1.167309e-01,1.167309e-01,0.000000e+00,1.129820e+03,1.129961e+03,-1.410000e-01,6.150338e+05,6.150338e+05,0.000000e+00
1.800000e+02,7.379936e+00,9.800080e-10,9.800077e-10,3.000000e-16,3.714869e+00,3.714869e+00,0.000000e+00,2.796292e+06,2.796292e+06,0.000000e+00,1.145684e-01,1.145684e-01,0.000000e+00,1.125796e+03,1.125909e+03,-1.130000e-01,6.169022e+05,6.169022e+05,0.000000e+00
1.800000e+02,7.436093e+00,1.012113e-09,1.012114e-09,-1.000000e-15,3.744785e+00,3.744786e+00,-1.000000e-06,2.795915e+06,2.795915e+06,0.000000e+00,1.123969e-01,1.123969e-01,0.000000e+00,1.121743e+03,1.121832e+03,-8.900000e-02,6.187991e+05,6.187991e+05,0.000000e+00
1.800000e+02,7.492249e+00,1.043934e-09,1.043934e-09,0.000000e+00,3.774730e+00,3.774731e+00,-1.000000e-06,2.795536e+06,2.795536e+06,0.000000e+00,1.102164e-01,1.102163e-01,1.000000e-07,1.117661e+03,1.117728e+03,-6.700000e-02,6.207252e+05,6.207253e+05,-1.000000e-01
1.800000e+02,7.548405e+00,1.075378e-09,1.075378e-09,0.000000e+00,3.804704e+00,3.804705e+00,-1.000000e-06,2.795157e+06,2.795157e+06,0.000000e+00,1.080266e-01,1.080266e-01,0.000000e+00,1.113549e+03,1.113597e+03,-4.800000e-02,6.226814e+05,6.226814e+05,0.000000e+00
1.800000e+02,7.604561e+00,1.106351e-09,1.106351e-09,0.000000e+00,3.834707e+00,3.834708e+00,-1.000000e-06,2.794777e+06,2.794777e+06,0.000000e+00,1.058276e-01,1.058276e-01,0.000000e+00,1.109407e+03,1.109438e+03,-3.100000e-02,6.246684e+05,6.246685e+05,-1.000000e-01
1.800000e+02,7.660717e+00,1.136754e-09,1.136754e-09,0.000000e+00,3.864740e+00,3.864740e+00,0.000000e+00,2.794397e+06,2.794397e+06,0.000000e+00,1.036191e-01,1.036191e-01,0.000000e+00,1.105235e+03,1.105251e+03,-1.600000e-02,6.266873e+05,6.266873e+05,0.000000e+00
1.800000e+02,7.716873e+00,1.166486e-09,1.166486e-09,0.000000e+00,3.894801e+00,3.894801e+00,0.000000e+00,2.794015e+06,2.794015e+06,0.000000e+00,1.014011e-01,1.014011e-01,0.000000e+00,1.101030e+03,1.101035e+03,-5.000000e-03,6.287388e+05,6.287388e+05,0.000000e+00
1.800000e+02,7.773029e+00,1.195445e-09,1.195445e-09,0.000000e+00,3.924892e+00,3.924892e+00,0.000000e+00,2.793634e+06,2.793634e+06,0.000000e+00,9.917330e-02,9.917331e-02,-1.000000e-08,1.096794e+03,1.096789e+03,5.000000e-03,6.308239e+05,6.308239e+05,0.000000e+00
1.800000e+02,7.829185e+00,1.223522e-09,1.223522e-09,0.000000e+00,3.955012e+00,3.955012e+00,0.000000e+00,2.793251e+06,2.793251e+06,0.000000e+00,9.693569e-02,9.693570e-02,-1.000000e-08,1.092525e+03,1.092513e+03,1.200000e-02,6.329437e+05,6.329437e+05,0.000000e+00
1.800000e+02,7.885341e+00,1.250610e-09,1.250610e-09,0.000000e+00,3.985162e+00,3.985162e+00,0.000000e+00,2.792868e+06,2.792868e+06,0.000000e+00,9.468808e-02,9.468809e-02,-1.000000e-08,1.088223e+03,1.088205e+03,1.800000e-02,6.350992e+05,6.350992e+05,0.000000e+00
1.800000e+02,7.941497e+00,1.276596e-09,1.276596e-09,0.000000e+00,4.015342e+00,4.015342e+00,0.000000e+00,2.792484e+06,2.792484e+06,0.000000e+00,9.243034e-02,9.243035e-02,-1.000000e-08,1.083887e+03,1.083866e+03,2.100000e-02,6.372915e+05,6.372915e+05,0.000000e+00
1.800000e+02,7.997653e+00,1.301366e-09,1.301366e-09,0.000000e+00,4.045552e+00,4.045551e+00,1.000000e-06,2.792099e+06,2.792099e+06,0.000000e+00,9.016231e-02,9.016232e-02,-1.000000e-08,1.079516e+03,1.079493e+03,2.300000e-02,6.395218e+05,6.395217e+05,1.000000e-01
1.800000e+02,8.053809e+00,1.324801e-09,1.324801e-09,0.000000e+00,4.075791e+00,4.075791e+00,0.000000e+00,2.791714e+06,2.791714e+06,0.000000e+00,8.788383e-02,8.788385e-02,-2.000000e-08,1.075109e+03,1.075084e+03,2.500000e-02,6.417912e+05,6.417911e+05,1.000000e-01
1.800000e+02,8.109966e+00,1.346782e-09,1.346782e-09,0.000000e+00,4.106061e+00,4.106061e+00,0.000000e+00,2.791328e+06,2.791328e+06,0.000000e+00,8.559476e-02,8.559474e-02,2.000000e-08,1.070666e+03,1.070639e+03,2.700000e-02,6.441010e+05,6.441010e+05,0.000000e+00
